location_id,location_name,location_country,owner,sensor_id,sensor_name,parameter_name,parameter_units,parameter_display_name,value,latitude,longitude,last_updated,sysDate
6957,"Jawaharlal Nehru Stadium, Delhi - DPCC",India,Delhi Pollution Control Committee,20019,pm10 µg/m³,pm10,µg/m³,PM10,317.0,28.58028,77.233829,2022-10-31T00:45:00Z,2025-09-26 02:08:41.969062
6957,"Jawaharlal Nehru Stadium, Delhi - DPCC",India,Delhi Pollution Control Committee,12235037,pm10 µg/m³,pm10,µg/m³,PM10,84.0,28.58028,77.233829,2025-09-26T00:30:00Z,2025-09-26 02:08:41.969062
6957,"Jawaharlal Nehru Stadium, Delhi - DPCC",India,Delhi Pollution Control Committee,12235038,pm25 µg/m³,pm25,µg/m³,PM2.5,25.0,28.58028,77.233829,2025-09-26T00:30:00Z,2025-09-26 02:08:41.969062
6957,"Jawaharlal Nehru Stadium, Delhi - DPCC",India,Delhi Pollution Control Committee,20020,pm25 µg/m³,pm25,µg/m³,PM2.5,235.0,28.58028,77.233829,2022-10-31T00:45:00Z,2025-09-26 02:08:41.969062
6957,"Jawaharlal Nehru Stadium, Delhi - DPCC",India,Delhi Pollution Control Committee,12235039,relativehumidity %,relativehumidity,%,RH,84.0,28.58028,77.233829,2025-09-26T00:30:00Z,2025-09-26 02:08:41.969062
6957,"Jawaharlal Nehru Stadium, Delhi - DPCC",India,Delhi Pollution Control Committee,20021,so2 µg/m³,so2,µg/m³,SO₂ mass,12.4,28.58028,77.233829,2022-10-31T00:45:00Z,2025-09-26 02:08:41.969062
6957,"Jawaharlal Nehru Stadium, Delhi - DPCC",India,Delhi Pollution Control Committee,12235040,so2 ppb,so2,ppb,SO₂,5.8,28.58028,77.233829,2025-09-26T00:15:00Z,2025-09-26 02:08:41.969062
6957,"Jawaharlal Nehru Stadium, Delhi - DPCC",India,Delhi Pollution Control Committee,12235041,temperature c,temperature,c,Temperature (C),29.4,28.58028,77.233829,2025-09-26T00:30:00Z,2025-09-26 02:08:41.969062
6960,"Patparganj, Delhi - DPCC",India,Delhi Pollution Control Committee,12235096,co ppb,co,ppb,CO,0.87,28.623748,77.287205,2025-09-26T00:30:00Z,2025-09-26 02:08:41.969062
6960,"Patparganj, Delhi - DPCC",India,Delhi Pollution Control Committee,12235097,no ppb,no,ppb,NO,4.5,28.623748,77.287205,2025-09-24T09:15:00Z,2025-09-26 02:08:41.969062
6960,"Patparganj, Delhi - DPCC",India,Delhi Pollution Control Committee,20037,no2 µg/m³,no2,µg/m³,NO₂ mass,89.7,28.623748,77.287205,2022-10-31T00:45:00Z,2025-09-26 02:08:41.969062
6960,"Patparganj, Delhi - DPCC",India,Delhi Pollution Control Committee,12235098,no2 ppb,no2,ppb,NO₂,11.0,28.623748,77.287205,2025-09-24T09:15:00Z,2025-09-26 02:08:41.969062
6960,"Patparganj, Delhi - DPCC",India,Delhi Pollution Control Committee,20039,o3 µg/m³,o3,µg/m³,O₃ mass,1.4,28.623748,77.287205,2022-10-31T00:45:00Z,2025-09-26 02:08:41.969062
6960,"Patparganj, Delhi - DPCC",India,Delhi Pollution Control Committee,12235099,o3 µg/m³,o3,µg/m³,O₃ mass,3.3,28.623748,77.287205,2025-09-26T00:30:00Z,2025-09-26 02:08:41.969062
6960,"Patparganj, Delhi - DPCC",India,Delhi Pollution Control Committee,20040,pm10 µg/m³,pm10,µg/m³,PM10,354.0,28.623748,77.287205,2022-10-31T00:45:00Z,2025-09-26 02:08:41.969062
6960,"Patparganj, Delhi - DPCC",India,Delhi Pollution Control Committee,12235100,pm10 µg/m³,pm10,µg/m³,PM10,133.0,28.623748,77.287205,2025-09-26T00:30:00Z,2025-09-26 02:08:41.969062
6960,"Patparganj, Delhi - DPCC",India,Delhi Pollution Control Committee,20049,pm25 µg/m³,pm25,µg/m³,PM2.5,256.0,28.623748,77.287205,2022-10-31T00:45:00Z,2025-09-26 02:08:41.969062
6960,"Patparganj, Delhi - DPCC",India,Delhi Pollution Control Committee,12235101,pm25 µg/m³,pm25,µg/m³,PM2.5,45.0,28.623748,77.287205,2025-09-26T00:30:00Z,2025-09-26 02:08:41.969062
6960,"Patparganj, Delhi - DPCC",India,Delhi Pollution Control Committee,12235102,relativehumidity %,relativehumidity,%,RH,80.0,28.623748,77.287205,2025-09-26T00:30:00Z,2025-09-26 02:08:41.969062
6960,"Patparganj, Delhi - DPCC",India,Delhi Pollution Control Committee,12235103,so2 ppb,so2,ppb,SO₂,8.8,28.623748,77.287205,2025-09-26T00:30:00Z,2025-09-26 02:08:41.969062
6960,"Patparganj, Delhi - DPCC",India,Delhi Pollution Control Committee,20055,so2 µg/m³,so2,µg/m³,SO₂ mass,3.6,28.623748,77.287205,2022-10-31T00:45:00Z,2025-09-26 02:08:41.969062
6960,"Patparganj, Delhi - DPCC",India,Delhi Pollution Control Committee,12235104,temperature c,temperature,c,Temperature (C),27.8,28.623748,77.287205,2025-09-26T00:30:00Z,2025-09-26 02:08:41.969062
6980,"Sector-1, Noida - UPPCB",India,Uttar Pradesh Pollution Control Board,20186,co µg/m³,co,µg/m³,CO mass,8970.0,28.589247,77.321962,2022-10-13T06:15:00Z,2025-09-26 02:08:41.969062
6980,"Sector-1, Noida - UPPCB",India,Uttar Pradesh Pollution Control Board,12235946,co ppb,co,ppb,CO,0.68,28.589247,77.321962,2025-09-26T00:15:00Z,2025-09-26 02:08:41.969062
6980,"Sector-1, Noida - UPPCB",India,Uttar Pradesh Pollution Control Board,12235947,no ppb,no,ppb,NO,20.5,28.589247,77.321962,2025-09-26T00:15:00Z,2025-09-26 02:08:41.969062
6980,"Sector-1, Noida - UPPCB",India,Uttar Pradesh Pollution Control Board,20187,no2 µg/m³,no2,µg/m³,NO₂ mass,121.1,28.589247,77.321962,2022-10-16T16:00:00Z,2025-09-26 02:08:41.969062
6980,"Sector-1, Noida - UPPCB",India,Uttar Pradesh Pollution Control Board,12235948,no2 ppb,no2,ppb,NO₂,43.5,28.589247,77.321962,2025-09-26T00:15:00Z,2025-09-26 02:08:41.969062
6980,"Sector-1, Noida - UPPCB",India,Uttar Pradesh Pollution Control Board,12235949,o3 µg/m³,o3,µg/m³,O₃ mass,4.55,28.589247,77.321962,2025-09-26T00:15:00Z,2025-09-26 02:08:41.969062
6980,"Sector-1, Noida - UPPCB",India,Uttar Pradesh Pollution Control Board,20189,o3 µg/m³,o3,µg/m³,O₃ mass,7.92,28.589247,77.321962,2022-10-16T16:00:00Z,2025-09-26 02:08:41.969062
6980,"Sector-1, Noida - UPPCB",India,Uttar Pradesh Pollution Control Board,20194,pm10 µg/m³,pm10,µg/m³,PM10,374.0,28.589247,77.321962,2022-10-16T16:00:00Z,2025-09-26 02:08:41.969062
6980,"Sector-1, Noida - UPPCB",India,Uttar Pradesh Pollution Control Board,12235950,pm10 µg/m³,pm10,µg/m³,PM10,128.0,28.589247,77.321962,2025-09-26T00:15:00Z,2025-09-26 02:08:41.969062
6980,"Sector-1, Noida - UPPCB",India,Uttar Pradesh Pollution Control Board,12235951,pm25 µg/m³,pm25,µg/m³,PM2.5,51.0,28.589247,77.321962,2025-09-26T00:15:00Z,2025-09-26 02:08:41.969062
6980,"Sector-1, Noida - UPPCB",India,Uttar Pradesh Pollution Control Board,20206,pm25 µg/m³,pm25,µg/m³,PM2.5,91.0,28.589247,77.321962,2022-10-16T16:00:00Z,2025-09-26 02:08:41.969062
6980,"Sector-1, Noida - UPPCB",India,Uttar Pradesh Pollution Control Board,12235952,relativehumidity %,relativehumidity,%,RH,61.0,28.589247,77.321962,2025-09-26T00:15:00Z,2025-09-26 02:08:41.969062
6980,"Sector-1, Noida - UPPCB",India,Uttar Pradesh Pollution Control Board,20207,so2 µg/m³,so2,µg/m³,SO₂ mass,21.1,28.589247,77.321962,2022-10-16T16:00:00Z,2025-09-26 02:08:41.969062
6980,"Sector-1, Noida - UPPCB",India,Uttar Pradesh Pollution Control Board,12235953,so2 ppb,so2,ppb,SO₂,7.2,28.589247,77.321962,2025-09-26T00:15:00Z,2025-09-26 02:08:41.969062
6980,"Sector-1, Noida - UPPCB",India,Uttar Pradesh Pollution Control Board,12235954,temperature c,temperature,c,Temperature (C),30.2,28.589247,77.321962,2025-09-26T00:15:00Z,2025-09-26 02:08:41.969062
7005,"Loni, Ghaziabad - UPPCB",India,Uttar Pradesh Pollution Control Board,20295,co µg/m³,co,µg/m³,CO mass,2220.0,28.757294,77.278792,2022-10-31T02:00:00Z,2025-09-26 02:08:41.969062
7005,"Loni, Ghaziabad - UPPCB",India,Uttar Pradesh Pollution Control Board,12235783,co ppb,co,ppb,CO,1.51,28.757294,77.278792,2025-09-26T00:00:00Z,2025-09-26 02:08:41.969062
7005,"Loni, Ghaziabad - UPPCB",India,Uttar Pradesh Pollution Control Board,12235784,no ppb,no,ppb,NO,1.4,28.757294,77.278792,2025-09-26T00:00:00Z,2025-09-26 02:08:41.969062
7005,"Loni, Ghaziabad - UPPCB",India,Uttar Pradesh Pollution Control Board,12235785,no2 ppb,no2,ppb,NO₂,38.2,28.757294,77.278792,2025-09-26T00:00:00Z,2025-09-26 02:08:41.969062
7005,"Loni, Ghaziabad - UPPCB",India,Uttar Pradesh Pollution Control Board,20294,no2 µg/m³,no2,µg/m³,NO₂ mass,70.0,28.757294,77.278792,2022-10-31T02:00:00Z,2025-09-26 02:08:41.969062
7005,"Loni, Ghaziabad - UPPCB",India,Uttar Pradesh Pollution Control Board,20292,o3 µg/m³,o3,µg/m³,O₃ mass,112.4,28.757294,77.278792,2022-10-26T07:45:00Z,2025-09-26 02:08:41.969062
7005,"Loni, Ghaziabad - UPPCB",India,Uttar Pradesh Pollution Control Board,12264381,o3 µg/m³,o3,µg/m³,O₃ mass,16.2,28.757294,77.278792,2025-09-26T00:00:00Z,2025-09-26 02:08:41.969062
7005,"Loni, Ghaziabad - UPPCB",India,Uttar Pradesh Pollution Control Board,12235786,pm10 µg/m³,pm10,µg/m³,PM10,122.0,28.757294,77.278792,2025-09-26T00:00:00Z,2025-09-26 02:08:41.969062
7005,"Loni, Ghaziabad - UPPCB",India,Uttar Pradesh Pollution Control Board,20293,pm10 µg/m³,pm10,µg/m³,PM10,311.0,28.757294,77.278792,2022-10-31T02:00:00Z,2025-09-26 02:08:41.969062
7005,"Loni, Ghaziabad - UPPCB",India,Uttar Pradesh Pollution Control Board,20290,pm25 µg/m³,pm25,µg/m³,PM2.5,224.0,28.757294,77.278792,2022-10-31T02:00:00Z,2025-09-26 02:08:41.969062
7005,"Loni, Ghaziabad - UPPCB",India,Uttar Pradesh Pollution Control Board,12235787,pm25 µg/m³,pm25,µg/m³,PM2.5,48.0,28.757294,77.278792,2025-09-26T00:00:00Z,2025-09-26 02:08:41.969062
7005,"Loni, Ghaziabad - UPPCB",India,Uttar Pradesh Pollution Control Board,12235788,relativehumidity %,relativehumidity,%,RH,79.0,28.757294,77.278792,2025-09-26T00:00:00Z,2025-09-26 02:08:41.969062
7005,"Loni, Ghaziabad - UPPCB",India,Uttar Pradesh Pollution Control Board,12235789,so2 ppb,so2,ppb,SO₂,11.1,28.757294,77.278792,2025-09-26T00:00:00Z,2025-09-26 02:08:41.969062
7005,"Loni, Ghaziabad - UPPCB",India,Uttar Pradesh Pollution Control Board,20291,so2 µg/m³,so2,µg/m³,SO₂ mass,4.1,28.757294,77.278792,2022-10-31T02:00:00Z,2025-09-26 02:08:41.969062
7005,"Loni, Ghaziabad - UPPCB",India,Uttar Pradesh Pollution Control Board,12235790,temperature c,temperature,c,Temperature (C),29.4,28.757294,77.278792,2025-09-26T00:00:00Z,2025-09-26 02:08:41.969062
7044,"R K Puram, Delhi - DPCC",India,Unknown Governmental Organization,20410,co µg/m³,co,µg/m³,CO mass,2000.0,28.563262000000005,77.186937,2022-10-30T11:15:00Z,2025-09-26 02:08:41.969062
7044,"R K Puram, Delhi - DPCC",India,Unknown Governmental Organization,20409,no2 µg/m³,no2,µg/m³,NO₂ mass,90.1,28.563262000000005,77.186937,2022-10-31T00:45:00Z,2025-09-26 02:08:41.969062
7044,"R K Puram, Delhi - DPCC",India,Unknown Governmental Organization,20406,o3 µg/m³,o3,µg/m³,O₃ mass,8.6,28.563262000000005,77.186937,2022-10-31T00:45:00Z,2025-09-26 02:08:41.969062
7044,"R K Puram, Delhi - DPCC",India,Unknown Governmental Organization,20407,pm10 µg/m³,pm10,µg/m³,PM10,364.0,28.563262000000005,77.186937,2022-10-31T00:45:00Z,2025-09-26 02:08:41.969062
7044,"R K Puram, Delhi - DPCC",India,Unknown Governmental Organization,20411,pm25 µg/m³,pm25,µg/m³,PM2.5,268.0,28.563262000000005,77.186937,2022-10-31T00:45:00Z,2025-09-26 02:08:41.969062
7044,"R K Puram, Delhi - DPCC",India,Unknown Governmental Organization,20408,so2 µg/m³,so2,µg/m³,SO₂ mass,11.0,28.563262000000005,77.186937,2022-10-30T23:00:00Z,2025-09-26 02:08:41.969062
7434,"East Arjun Nagar, Delhi - CPCB",India,Unknown Governmental Organization,21624,no2 µg/m³,no2,µg/m³,NO₂ mass,95.95,28.655601699999995,77.2859318,2020-02-10T03:00:00Z,2025-09-26 02:08:41.969062
7434,"East Arjun Nagar, Delhi - CPCB",India,Unknown Governmental Organization,21625,o3 µg/m³,o3,µg/m³,O₃ mass,12.37,28.655601699999995,77.2859318,2020-02-10T03:00:00Z,2025-09-26 02:08:41.969062
7434,"East Arjun Nagar, Delhi - CPCB",India,Unknown Governmental Organization,21623,so2 µg/m³,so2,µg/m³,SO₂ mass,31.65,28.655601699999995,77.2859318,2020-02-10T03:00:00Z,2025-09-26 02:08:41.969062
8092,"East Arjun Nagar, Delhi - CPCB",India,Unknown Governmental Organization,23669,no2 µg/m³,no2,µg/m³,NO₂ mass,35.02,28.655935,77.294904,2022-01-26T07:00:00Z,2025-09-26 02:08:41.969062
8092,"East Arjun Nagar, Delhi - CPCB",India,Unknown Governmental Organization,23465,o3 µg/m³,o3,µg/m³,O₃ mass,105.78,28.655935,77.294904,2022-01-26T07:00:00Z,2025-09-26 02:08:41.969062
8092,"East Arjun Nagar, Delhi - CPCB",India,Unknown Governmental Organization,34750,so2 µg/m³,so2,µg/m³,SO₂ mass,11.29,28.655935,77.294904,2022-01-26T07:00:00Z,2025-09-26 02:08:41.969062
8118,New Delhi,India,Unknown Governmental Organization,23534,pm25 µg/m³,pm25,µg/m³,PM2.5,43.0,28.63576,77.22445,2025-09-26T01:30:00Z,2025-09-26 02:08:41.969062
8235,"Jahangirpuri, Delhi - DPCC",India,Delhi Pollution Control Committee,12235024,co ppb,co,ppb,CO,1.01,28.73282,77.170633,2025-09-26T00:30:00Z,2025-09-26 02:08:41.969062
8235,"Jahangirpuri, Delhi - DPCC",India,Delhi Pollution Control Committee,23993,co µg/m³,co,µg/m³,CO mass,700.0,28.73282,77.170633,2022-10-31T00:45:00Z,2025-09-26 02:08:41.969062
8235,"Jahangirpuri, Delhi - DPCC",India,Delhi Pollution Control Committee,12235025,no ppb,no,ppb,NO,10.7,28.73282,77.170633,2025-09-26T00:30:00Z,2025-09-26 02:08:41.969062
8235,"Jahangirpuri, Delhi - DPCC",India,Delhi Pollution Control Committee,12235026,no2 ppb,no2,ppb,NO₂,33.8,28.73282,77.170633,2025-09-26T00:30:00Z,2025-09-26 02:08:41.969062
8235,"Jahangirpuri, Delhi - DPCC",India,Delhi Pollution Control Committee,23994,no2 µg/m³,no2,µg/m³,NO₂ mass,82.5,28.73282,77.170633,2022-10-31T00:45:00Z,2025-09-26 02:08:41.969062
8235,"Jahangirpuri, Delhi - DPCC",India,Delhi Pollution Control Committee,23995,o3 µg/m³,o3,µg/m³,O₃ mass,0.5,28.73282,77.170633,2022-10-30T22:45:00Z,2025-09-26 02:08:41.969062
8235,"Jahangirpuri, Delhi - DPCC",India,Delhi Pollution Control Committee,12235027,o3 µg/m³,o3,µg/m³,O₃ mass,22.2,28.73282,77.170633,2025-09-26T00:30:00Z,2025-09-26 02:08:41.969062
8235,"Jahangirpuri, Delhi - DPCC",India,Delhi Pollution Control Committee,12235028,pm10 µg/m³,pm10,µg/m³,PM10,151.0,28.73282,77.170633,2025-09-26T00:30:00Z,2025-09-26 02:08:41.969062
8235,"Jahangirpuri, Delhi - DPCC",India,Delhi Pollution Control Committee,23996,pm10 µg/m³,pm10,µg/m³,PM10,399.0,28.73282,77.170633,2022-10-31T00:45:00Z,2025-09-26 02:08:41.969062
8235,"Jahangirpuri, Delhi - DPCC",India,Delhi Pollution Control Committee,23997,pm25 µg/m³,pm25,µg/m³,PM2.5,250.0,28.73282,77.170633,2022-10-31T00:45:00Z,2025-09-26 02:08:41.969062
8235,"Jahangirpuri, Delhi - DPCC",India,Delhi Pollution Control Committee,12235029,pm25 µg/m³,pm25,µg/m³,PM2.5,161.0,28.73282,77.170633,2025-09-26T00:30:00Z,2025-09-26 02:08:41.969062
8235,"Jahangirpuri, Delhi - DPCC",India,Delhi Pollution Control Committee,12235030,relativehumidity %,relativehumidity,%,RH,84.0,28.73282,77.170633,2025-09-26T00:30:00Z,2025-09-26 02:08:41.969062
8235,"Jahangirpuri, Delhi - DPCC",India,Delhi Pollution Control Committee,23998,so2 µg/m³,so2,µg/m³,SO₂ mass,12.6,28.73282,77.170633,2022-10-31T00:45:00Z,2025-09-26 02:08:41.969062
8235,"Jahangirpuri, Delhi - DPCC",India,Delhi Pollution Control Committee,12235031,so2 ppb,so2,ppb,SO₂,19.3,28.73282,77.170633,2025-09-26T00:30:00Z,2025-09-26 02:08:41.969062
8235,"Jahangirpuri, Delhi - DPCC",India,Delhi Pollution Control Committee,12235032,temperature c,temperature,c,Temperature (C),26.2,28.73282,77.170633,2025-09-26T00:30:00Z,2025-09-26 02:08:41.969062
8239,"Okhla Phase-2, Delhi - DPCC",India,Delhi Pollution Control Committee,24010,co µg/m³,co,µg/m³,CO mass,3000.0,28.530785,77.271255,2022-10-31T00:45:00Z,2025-09-26 02:08:41.969062
8239,"Okhla Phase-2, Delhi - DPCC",India,Delhi Pollution Control Committee,12235069,co ppb,co,ppb,CO,0.0184,28.530785,77.271255,2025-09-25T08:15:00Z,2025-09-26 02:08:41.969062
8239,"Okhla Phase-2, Delhi - DPCC",India,Delhi Pollution Control Committee,12235070,no ppb,no,ppb,NO,28.5,28.530785,77.271255,2025-09-26T00:30:00Z,2025-09-26 02:08:41.969062
8239,"Okhla Phase-2, Delhi - DPCC",India,Delhi Pollution Control Committee,24008,no2 µg/m³,no2,µg/m³,NO₂ mass,71.5,28.530785,77.271255,2022-10-31T00:45:00Z,2025-09-26 02:08:41.969062
8239,"Okhla Phase-2, Delhi - DPCC",India,Delhi Pollution Control Committee,12235071,no2 ppb,no2,ppb,NO₂,45.6,28.530785,77.271255,2025-09-26T00:30:00Z,2025-09-26 02:08:41.969062
8239,"Okhla Phase-2, Delhi - DPCC",India,Delhi Pollution Control Committee,12235072,o3 µg/m³,o3,µg/m³,O₃ mass,8.3,28.530785,77.271255,2025-09-26T00:30:00Z,2025-09-26 02:08:41.969062
8239,"Okhla Phase-2, Delhi - DPCC",India,Delhi Pollution Control Committee,24012,o3 µg/m³,o3,µg/m³,O₃ mass,6.7,28.530785,77.271255,2022-10-31T00:45:00Z,2025-09-26 02:08:41.969062
8239,"Okhla Phase-2, Delhi - DPCC",India,Delhi Pollution Control Committee,12235073,pm10 µg/m³,pm10,µg/m³,PM10,113.0,28.530785,77.271255,2025-09-26T00:30:00Z,2025-09-26 02:08:41.969062
8239,"Okhla Phase-2, Delhi - DPCC",India,Delhi Pollution Control Committee,24011,pm10 µg/m³,pm10,µg/m³,PM10,403.0,28.530785,77.271255,2022-10-31T00:45:00Z,2025-09-26 02:08:41.969062
8239,"Okhla Phase-2, Delhi - DPCC",India,Delhi Pollution Control Committee,12235074,pm25 µg/m³,pm25,µg/m³,PM2.5,31.0,28.530785,77.271255,2025-09-26T00:30:00Z,2025-09-26 02:08:41.969062
8239,"Okhla Phase-2, Delhi - DPCC",India,Delhi Pollution Control Committee,24007,pm25 µg/m³,pm25,µg/m³,PM2.5,266.0,28.530785,77.271255,2022-10-31T00:45:00Z,2025-09-26 02:08:41.969062
8239,"Okhla Phase-2, Delhi - DPCC",India,Delhi Pollution Control Committee,12235075,relativehumidity %,relativehumidity,%,RH,79.0,28.530785,77.271255,2025-09-26T00:30:00Z,2025-09-26 02:08:41.969062
8239,"Okhla Phase-2, Delhi - DPCC",India,Delhi Pollution Control Committee,24009,so2 µg/m³,so2,µg/m³,SO₂ mass,5.2,28.530785,77.271255,2022-10-31T00:45:00Z,2025-09-26 02:08:41.969062
8239,"Okhla Phase-2, Delhi - DPCC",India,Delhi Pollution Control Committee,12235076,so2 ppb,so2,ppb,SO₂,17.0,28.530785,77.271255,2025-09-26T00:30:00Z,2025-09-26 02:08:41.969062
8239,"Okhla Phase-2, Delhi - DPCC",India,Delhi Pollution Control Committee,12235077,temperature c,temperature,c,Temperature (C),28.1,28.530785,77.271255,2025-09-26T00:30:00Z,2025-09-26 02:08:41.969062
8365,"Nehru Nagar, Delhi - DPCC",India,Delhi Pollution Control Committee,12235078,co ppb,co,ppb,CO,0.15,28.56789,77.250515,2025-09-26T00:30:00Z,2025-09-26 02:08:41.969062
8365,"Nehru Nagar, Delhi - DPCC",India,Delhi Pollution Control Committee,34799,co µg/m³,co,µg/m³,CO mass,300.0,28.56789,77.250515,2022-10-31T00:45:00Z,2025-09-26 02:08:41.969062
8365,"Nehru Nagar, Delhi - DPCC",India,Delhi Pollution Control Committee,12235079,no ppb,no,ppb,NO,2.7,28.56789,77.250515,2025-09-26T00:30:00Z,2025-09-26 02:08:41.969062
8365,"Nehru Nagar, Delhi - DPCC",India,Delhi Pollution Control Committee,12235080,no2 ppb,no2,ppb,NO₂,10.9,28.56789,77.250515,2025-09-26T00:30:00Z,2025-09-26 02:08:41.969062
8365,"Nehru Nagar, Delhi - DPCC",India,Delhi Pollution Control Committee,24303,no2 µg/m³,no2,µg/m³,NO₂ mass,91.0,28.56789,77.250515,2022-10-31T00:45:00Z,2025-09-26 02:08:41.969062
8365,"Nehru Nagar, Delhi - DPCC",India,Delhi Pollution Control Committee,35017,o3 µg/m³,o3,µg/m³,O₃ mass,6.8,28.56789,77.250515,2022-10-31T00:45:00Z,2025-09-26 02:08:41.969062
8365,"Nehru Nagar, Delhi - DPCC",India,Delhi Pollution Control Committee,12235081,o3 µg/m³,o3,µg/m³,O₃ mass,9.9,28.56789,77.250515,2025-09-26T00:30:00Z,2025-09-26 02:08:41.969062
8365,"Nehru Nagar, Delhi - DPCC",India,Delhi Pollution Control Committee,12235082,pm10 µg/m³,pm10,µg/m³,PM10,83.0,28.56789,77.250515,2025-09-26T00:30:00Z,2025-09-26 02:08:41.969062
8365,"Nehru Nagar, Delhi - DPCC",India,Delhi Pollution Control Committee,35012,pm10 µg/m³,pm10,µg/m³,PM10,349.0,28.56789,77.250515,2022-10-31T00:45:00Z,2025-09-26 02:08:41.969062
8365,"Nehru Nagar, Delhi - DPCC",India,Delhi Pollution Control Committee,35010,pm25 µg/m³,pm25,µg/m³,PM2.5,280.0,28.56789,77.250515,2022-10-31T00:45:00Z,2025-09-26 02:08:41.969062
8365,"Nehru Nagar, Delhi - DPCC",India,Delhi Pollution Control Committee,12235083,pm25 µg/m³,pm25,µg/m³,PM2.5,38.0,28.56789,77.250515,2025-09-26T00:30:00Z,2025-09-26 02:08:41.969062
8365,"Nehru Nagar, Delhi - DPCC",India,Delhi Pollution Control Committee,12235084,relativehumidity %,relativehumidity,%,RH,67.0,28.56789,77.250515,2025-09-26T00:30:00Z,2025-09-26 02:08:41.969062
8365,"Nehru Nagar, Delhi - DPCC",India,Delhi Pollution Control Committee,12235085,so2 ppb,so2,ppb,SO₂,10.4,28.56789,77.250515,2025-09-26T00:30:00Z,2025-09-26 02:08:41.969062
8365,"Nehru Nagar, Delhi - DPCC",India,Delhi Pollution Control Committee,35009,so2 µg/m³,so2,µg/m³,SO₂ mass,5.7,28.56789,77.250515,2022-10-31T00:45:00Z,2025-09-26 02:08:41.969062
8365,"Nehru Nagar, Delhi - DPCC",India,Delhi Pollution Control Committee,12235086,temperature c,temperature,c,Temperature (C),24.9,28.56789,77.250515,2025-09-26T00:30:00Z,2025-09-26 02:08:41.969062
8475,"Sonia Vihar, Delhi - DPCC",India,Delhi Pollution Control Committee,24615,co µg/m³,co,µg/m³,CO mass,4.2,28.710508,77.249485,2022-10-31T00:45:00Z,2025-09-26 02:08:41.969062
8475,"Sonia Vihar, Delhi - DPCC",India,Delhi Pollution Control Committee,12235105,co ppb,co,ppb,CO,1.11,28.710508,77.249485,2025-09-26T00:30:00Z,2025-09-26 02:08:41.969062
8475,"Sonia Vihar, Delhi - DPCC",India,Delhi Pollution Control Committee,12235106,no ppb,no,ppb,NO,6.5,28.710508,77.249485,2025-09-26T00:30:00Z,2025-09-26 02:08:41.969062
8475,"Sonia Vihar, Delhi - DPCC",India,Delhi Pollution Control Committee,12235107,no2 ppb,no2,ppb,NO₂,24.0,28.710508,77.249485,2025-09-26T00:30:00Z,2025-09-26 02:08:41.969062
8475,"Sonia Vihar, Delhi - DPCC",India,Delhi Pollution Control Committee,35047,no2 µg/m³,no2,µg/m³,NO₂ mass,50.0,28.710508,77.249485,2022-10-31T00:45:00Z,2025-09-26 02:08:41.969062
8475,"Sonia Vihar, Delhi - DPCC",India,Delhi Pollution Control Committee,35048,o3 µg/m³,o3,µg/m³,O₃ mass,3.8,28.710508,77.249485,2022-10-31T00:45:00Z,2025-09-26 02:08:41.969062
8475,"Sonia Vihar, Delhi - DPCC",India,Delhi Pollution Control Committee,12235108,o3 µg/m³,o3,µg/m³,O₃ mass,4.2,28.710508,77.249485,2025-09-26T00:30:00Z,2025-09-26 02:08:41.969062
8475,"Sonia Vihar, Delhi - DPCC",India,Delhi Pollution Control Committee,12235109,pm10 µg/m³,pm10,µg/m³,PM10,83.0,28.710508,77.249485,2025-09-26T00:30:00Z,2025-09-26 02:08:41.969062
8475,"Sonia Vihar, Delhi - DPCC",India,Delhi Pollution Control Committee,35049,pm10 µg/m³,pm10,µg/m³,PM10,427.0,28.710508,77.249485,2022-10-31T00:45:00Z,2025-09-26 02:08:41.969062
8475,"Sonia Vihar, Delhi - DPCC",India,Delhi Pollution Control Committee,12235110,pm25 µg/m³,pm25,µg/m³,PM2.5,34.0,28.710508,77.249485,2025-09-26T00:30:00Z,2025-09-26 02:08:41.969062
8475,"Sonia Vihar, Delhi - DPCC",India,Delhi Pollution Control Committee,35050,pm25 µg/m³,pm25,µg/m³,PM2.5,310.0,28.710508,77.249485,2022-10-31T00:45:00Z,2025-09-26 02:08:41.969062
8475,"Sonia Vihar, Delhi - DPCC",India,Delhi Pollution Control Committee,12235111,relativehumidity %,relativehumidity,%,RH,91.0,28.710508,77.249485,2025-09-26T00:30:00Z,2025-09-26 02:08:41.969062
8475,"Sonia Vihar, Delhi - DPCC",India,Delhi Pollution Control Committee,12235112,so2 ppb,so2,ppb,SO₂,14.7,28.710508,77.249485,2025-09-26T00:30:00Z,2025-09-26 02:08:41.969062
8475,"Sonia Vihar, Delhi - DPCC",India,Delhi Pollution Control Committee,35051,so2 µg/m³,so2,µg/m³,SO₂ mass,6.0,28.710508,77.249485,2022-10-31T00:45:00Z,2025-09-26 02:08:41.969062
8475,"Sonia Vihar, Delhi - DPCC",India,Delhi Pollution Control Committee,12235113,temperature c,temperature,c,Temperature (C),27.7,28.710508,77.249485,2025-09-26T00:30:00Z,2025-09-26 02:08:41.969062
8915,"Wazirpur, Delhi - DPCC",India,Delhi Pollution Control Committee,12235119,co ppb,co,ppb,CO,0.5,28.699793,77.165453,2025-09-26T00:30:00Z,2025-09-26 02:08:41.969062
